,Umag,Bmag,Vmag,Imag,Jmag,Hmag,Ksmag,[3.6],[4.5],[5.8],[8.0],[24],SpClass
282,1.322000000000002,0.7219999999999998,-2.466999999999999,-5.338,-7.233,-8.384,-9.248062551294051,-9.5637,-9.4495,-9.5991,-10.0674,-10.6703,CAGB
283,0.656938042807814,2.516,1.1200000000000006,-0.0189999999999988,-0.9729999999999982,-2.2539999999999987,-4.742999999999999,-8.2547,-9.6116,-10.684,-11.6723,-13.5119,CAGB
284,-1.6050000000000002,-1.2179999999999995,-1.5780000000000003,-2.0699999999999994,-2.766000000000002,-3.107000000000001,-3.2410000000000005,-5.481000000000002,-5.975000000000001,-7.743,-9.168,-15.34,YSO
285,0.41292252110276406,-0.8441500879817745,-2.5845171253329506,-4.738313326314415,-6.102999999999999,-7.114,-7.712999999999999,-8.396899999999999,-8.312899999999999,-8.4171,-8.8528,-8.9595,CAGB
286,-1.3950000000000002,-0.7479999999999991,-1.4680000000000004,-2.521000000000001,-3.0330000000000004,-4.153999999999999,-5.042999999999999,-7.7608,-8.5269,-9.749,-11.1412,-15.4805,YSO
287,-2.5400000000000027,-1.6769999999999992,-1.5930000000000009,-1.7490000000000014,-2.586000000000002,-3.387000000000001,-4.341,-6.058000000000002,-6.737,-7.827000000000002,-9.252,-13.832,YSO
288,-2.2539999999999987,-3.696999999999999,-5.303,-9.123,-7.822999999999999,-8.544,-8.368570414845546,-8.8798,-8.7013,-8.8325,-8.8188,-9.2139,RSG
289,2.7200134775474125,2.0909999999999997,-1.7850000000000006,-4.832999999999999,-6.553,-7.713999999999999,-8.866718755125216,-9.2998,-9.1514,-9.1733,-9.7067,-10.0642,CAGB
290,-0.811454471489045,-1.5177111962823229,-3.263275707908877,-6.3031521818108445,-7.662999999999999,-8.634,-9.52970297833501,-10.9649,-11.3285,-11.7959,-12.8355,-15.2753,OAGB
291,-3.9674033533638338,-4.179351729390052,-4.2275799932812035,-3.4049625585456407,-1.97675421844666,-2.4626572275112886,-3.5629999999999997,-8.016399999999999,-9.3021,-10.4338,-11.5929,-16.1592,YSO
292,-0.6996644396750473,0.4131789253078886,0.14610261962287785,0.5020177082884612,-0.2029999999999985,-2.0239999999999982,-4.253,-7.908199999999999,-9.3053,-10.3945,-11.2518,-14.9461,YSO
293,-0.4749999999999986,0.5170000000000015,0.516999999999999,-1.1709999999999998,-0.8656192159037706,-1.003999999999999,-1.433,-5.165552896407336,-6.959612957099372,-9.380131274721728,-11.036180101924474,-15.5186,YSO
294,0.4652239908585094,-1.1446454537315673,-2.866324589536352,-4.771213726134619,-6.0760000000000005,-7.1770000000000005,-7.901000000000001,-8.719000000000001,-8.575000000000001,-8.586,-9.227,-9.167000000000002,CAGB
295,1.0176217434460901,0.6997224005171667,0.11362210329594147,-0.14394326292323023,-1.562999999999998,-4.024,-6.263,-9.5797,-10.6071,-11.4488,-12.2338,-13.8495,CAGB
296,3.42779767262421,2.694000000000001,1.733,-1.3249999999999995,-3.172999999999999,-5.093999999999999,-6.742999999999999,-9.179,-9.7568,-10.257,-10.7361,-11.4935,CAGB
297,-1.1770000000000005,-3.597999999999999,-5.129,-8.219,-7.775206283205623,-8.64910004472177,-9.030770111827621,-11.0526,-11.2785,-11.5964,-12.1414,-14.749,RSG
298,0.5706015998692737,-0.2426470785539061,-0.9825063847613785,-1.5189023852859216,-2.602999999999999,-4.733999999999999,-6.622999999999999,-9.8702,-10.6604,-11.4175,-12.1118,-13.2547,CAGB
299,1.2664005662871651,0.9273987180357663,0.17959161962556913,-0.3519242547988648,-1.9529999999999983,-4.403999999999999,-6.533,-9.4531,-10.355,-11.1079,-11.773,-13.1438,CAGB
300,-3.8792899368318836,-1.4920622893193947,-1.6824181029870582,-2.397196641010844,-2.3629999999999987,-2.614,-4.332999999999998,-8.9567,-11.0516,-12.6921,-13.8307,-17.94009803425309,YSO
301,-1.6404393951573497,0.21915834703088177,-0.09358268660797964,0.2862983418094829,-0.4029999999999978,-2.073999999999999,-4.712999999999999,-8.6463,-10.2537,-11.4044,-12.7353,-17.493299999999998,YSO
302,-2.5970000000000013,-1.571000000000001,-2.6990000000000025,-5.2410000000000005,-6.296000000000001,-7.327000000000001,-8.001,-8.654000000000002,-8.548,-8.632000000000001,-9.175,-9.311000000000002,CAGB
303,-2.662,-4.388,-6.239999999999999,-8.228,-7.7996462011008365,-8.619123647125893,-9.078131108730588,-10.6849,-10.554099999999998,-10.7849,-11.0611,-13.0198,RSG
304,-1.0790000000000004,-0.4900000000000016,-0.4830000000000014,-0.3349999999999999,-4.746,-6.6770000000000005,-8.401,-10.85,-11.556,-12.222,-12.858,-14.067,CAGB
305,0.48500481653689986,0.014249206762564137,-1.1171310200014153,-2.1684204615231066,-3.476000000000001,-5.347,-7.071000000000001,-9.533,-10.097,-10.607,-11.073,-11.82,CAGB
306,-2.802999999999998,-2.185999999999998,-2.2240000000000006,-2.299,-3.143,-4.134,-5.302999999999999,-7.285499999999999,-7.9366,-9.0235,-10.3245,-15.3429,YSO
307,-3.4099999999999997,-2.5989999999999984,-2.7310000000000003,-3.123999999999999,-3.3629999999999987,-3.743999999999999,-4.683,-6.975,-7.4556,-9.4412,-11.070799999999998,-15.918375847204072,YSO
308,1.012000000000001,1.021999999999999,0.2600000000000007,-0.8110000000000026,-2.376000000000001,-3.517,-5.391000000000001,-8.700000000000001,-10.033,-11.067,-12.075,-16.292,YSO
309,-4.332000000000001,-2.788,-2.983999999999999,-3.144000000000001,-3.0660000000000007,-3.4470000000000014,-3.431000000000002,-5.071336157422021,-5.907,-7.726000000000001,-9.219,-16.101,YSO
310,1.5873761999270122,1.5066266535854151,0.8540788306527318,0.3317759218486225,-1.5729999999999995,-4.223999999999999,-6.533,-9.5104,-10.5924,-11.5058,-12.3358,-14.0296,CAGB
311,0.06593393038361972,2.1830000000000016,2.1500000000000017,1.478000000000001,1.2602068783743383,1.11831132813099,0.21991045062666004,-3.3622,-6.293799999999999,-8.6439,-10.8434,-15.7342,CAGB
312,0.9782741953741723,0.6560027435849067,0.2221032829787868,0.34658766017760545,-0.923000000000001,-3.493999999999999,-5.882999999999999,-9.5491,-10.6381,-11.5487,-12.3611,-14.0512,CAGB
313,-0.4339999999999982,0.2739999999999993,-0.367999999999999,-1.299,-1.5229999999999988,-2.784,-4.412999999999999,-7.2445,-8.5817,-9.976,-11.8762,-16.6598,YSO
314,-4.024,-3.1690000000000005,-3.556,-3.5083797174344924,-3.133,-3.2539999999999987,-3.613,-5.7060766654811825,-6.470403174870514,-8.2313,-9.893780836290714,-15.4622,YSO
315,-2.442000000000001,-4.337,-5.755,-7.747000000000001,-7.576466322628418,-8.612890007428039,-9.277543075846665,-11.1561,-11.091,-11.367,-11.8747,-14.1969,RSG
316,0.1280000000000002,-1.5699999999999998,-3.101,-4.559,-5.316000000000001,-5.697000000000002,-5.831,-6.667000000000002,-7.0760000000000005,-8.567,-10.653,-13.811,PAGB
317,1.0800000000000012,1.2140000000000006,0.6649999999999987,-0.24784135528123263,-1.3730000000000002,-1.9740000000000013,-2.582999999999999,-4.322743098940425,-4.587399999999999,-7.399699999999999,-9.2842,-14.4328,YSO
318,1.87910067956386,1.6424463231935278,1.1321755456410152,0.9140849602199717,-0.9630000000000002,-3.753999999999999,-6.082999999999998,-9.1429,-10.2424,-11.1981,-12.0452,-13.7914,CAGB
319,0.26337305327779825,-0.4809999999999996,-1.8849999999999985,-4.430000000000001,-5.742999999999999,-6.524,-6.872999999999999,-7.3384,-7.4483,-7.6753,-8.1623,-10.012,OAGB
320,2.05,2.014000000000001,2.254000000000001,-1.8639457168060312,-5.133,-6.954,-8.598956680715638,-10.7455,-11.3767,-11.8336,-12.2335,-12.3256,CAGB
321,-1.8320000000000003,-1.2290000000000023,-1.5840000000000003,-1.0810000000000022,-2.146000000000001,-3.087,-3.971000000000001,-6.2890000000000015,-7.547000000000001,-8.861,-10.098,-14.534,YSO
322,2.668653529656923,2.3130000000000006,-0.0580000000000003,-3.992,-5.422999999999999,-6.854,-8.033,-9.1563,-9.5804,-9.9471,-10.3654,-10.9048,CAGB
323,0.4930000000000014,-1.1770000000000012,-2.854999999999999,-5.063,-6.303,-7.124,-7.4129999999999985,-8.3095,-9.1653,-9.961,-11.1062,-13.7106,PAGB
324,2.014000000000002,1.0750000000000013,-2.4650000000000003,-5.1000000000000005,-6.533,-7.573999999999999,-8.500171903079746,-8.986799999999999,-8.857,-8.920499999999999,-9.4479,-9.9942,CAGB
325,1.646,0.3100000000000007,-0.9869999999999988,-2.229,-3.143,-3.753999999999999,-3.943,-4.634699999999999,-6.322099999999999,-8.296,-10.6799,-15.7599,CAGB
326,-3.4670000000000005,-4.690000000000001,-6.405,-9.44,-8.60627658190209,-8.915111381074457,-9.041988248091176,-10.402,-10.356000000000002,-10.551,-10.765,-12.53,RSG
327,0.5979999999999991,1.9719999999999984,0.8869999999999996,-5.249000000000001,-7.976000000000001,-8.737,-10.016604518925856,-11.069,-11.165,-11.392,-11.852,-14.274,RSG
328,-0.889,-2.729000000000001,-4.794,-7.162,-8.723,-9.532442093923901,-9.566751985959595,-10.0399,-9.9417,-10.2712,-10.73,-12.4716,RSG
329,-0.3175382331562653,-1.8000028114462816,-2.0026666787193643,-2.2694802626732753,-2.256,-3.207000000000001,-3.0810000000000004,-5.540000000000001,-5.609,-8.584000000000001,-10.356000000000002,-15.623,YSO
330,-4.428,-3.0809999999999995,-3.316999999999999,-3.986999999999999,-4.143,-4.434,-4.503,-7.0448,-7.7233,-9.3963,-11.1683,-17.0477,YSO
331,-3.269737557411411,-4.148,-4.249999999999999,-6.731000000000001,-7.643,-8.514000000000001,-9.069646540253288,-11.2388,-12.2302,-12.9525,-14.0924,-16.84972469367936,RSG
332,-1.2222064146408127,0.921999999999999,0.4780000000000011,0.0210000000000003,-1.062999999999998,-1.543999999999998,-2.6830000000000003,-5.088185421028259,-5.8713,-8.4835,-10.1413,-15.3924,YSO
333,-2.0460000000000003,-2.936,-3.950999999999999,-6.590000000000001,-7.672999999999999,-8.564,-8.705408819110534,-9.1053,-8.9513,-9.1365,-9.1928,-9.9888,OAGB
334,1.6599999999999997,0.6519999999999995,-0.1999999999999997,-1.640999999999999,-3.0330000000000004,-5.204,-7.152999999999999,-9.7107,-10.5874,-11.3318,-11.9271,-13.2075,CAGB
335,-2.142999999999998,-4.151999999999999,-5.754,-6.218711599575018,-5.73107676734296,-7.229388339679978,-8.38370781590238,-11.0798,-11.2905,-11.5903,-11.9401,-14.0325,RSG
336,-0.6319999999999986,-1.7900000000000007,-3.622,-6.795000000000001,-8.283000000000001,-9.154,-9.302168757456442,-9.7321,-9.597,-9.8872,-10.045,-11.5873,OAGB
337,-4.419999999999999,-4.440999999999999,-4.547999999999999,-4.48,-4.942999999999999,-5.284,-6.013,-7.7293,-8.427299999999999,-8.994,-9.8895,-11.914,YSO
338,1.2364338284190164,0.9963293619263835,0.4415568463401649,0.34142029194618795,-1.222999999999998,-3.823999999999999,-6.222999999999999,-9.591,-10.6416,-11.5531,-12.434,-13.954999999999998,CAGB
339,1.4324409520040589,1.161159269905782,0.32359449671981366,-0.5408085004608008,-2.413,-4.954,-7.132999999999999,-9.9635,-10.8789,-11.7475,-12.5341,-14.0315,CAGB
340,1.6500000000000017,2.24,1.539000000000001,0.4159999999999999,-0.8629999999999988,-1.6139999999999983,-2.363,-4.669599999999999,-5.069099999999999,-7.5024,-9.3508,-14.4522,YSO
341,-2.818226369497172,0.0460580852285537,-0.4327313751982483,-0.13788713133222186,-0.3829999999999983,-1.5140000000000005,-3.8929999999999993,-7.463899999999999,-8.8574,-10.2863,-11.4135,-17.5855,YSO
342,-0.7386839391551558,1.0387020214818856,-0.08002333430547992,-0.9858574696879023,-2.5429999999999984,-3.954,-6.152999999999999,-8.6435,-9.6971,-10.5436,-11.2651,-13.006799999999998,CAGB
343,0.895511407914023,0.006879310797756277,-0.38976952914719587,-0.17747833970042137,-1.1030000000000006,-3.604,-5.783,-9.5339,-10.5086,-11.2436,-11.9136,-13.3914,CAGB
344,0.5978937707144047,0.7964693155355607,-0.6484413040167705,-2.5633616584232954,-4.512999999999999,-6.063999999999999,-7.523,-8.928099999999999,-9.5157,-10.0361,-10.6343,-11.7127,CAGB
345,0.9629094130981382,0.2810000000000008,-0.985,-4.565,-6.342999999999999,-7.223999999999999,-7.572999999999999,-7.8407,-7.3978,-8.027999999999999,-8.4462,-10.4934,OAGB
346,0.1099999999999987,0.2709999999999992,0.1509999999999993,0.2810000000000019,0.32675377837880815,-0.7139999999999997,-1.9729999999999992,-5.9436955262314815,-7.488666565775237,-9.596102257329365,-11.302882495403491,-16.1267,YSO
347,-1.8314330082781987,-0.46249467344548534,-0.4659507811999982,1.0391483311711605,0.7980152912493523,-0.8540000000000003,-3.283,-7.2089,-8.5902,-9.8973,-11.2353,-15.381,YSO
348,0.3800897737553437,0.5523754492488078,-0.0032508045248764716,-0.2367836683347897,-1.3929999999999998,-3.903999999999999,-6.302999999999999,-9.7245,-10.817,-11.7046,-12.6046,-16.3754,YSO
349,0.9769065634025256,0.01714437046757422,-1.2103114444023357,-2.5813727571772556,-4.002999999999999,-5.634,-6.753,-8.3514,-8.6982,-9.0975,-9.4973,-10.0316,CAGB
350,2.811696783348134,2.08,0.294,-5.47,-8.083,-9.209298265126584,-9.923286901095878,-10.5037,-10.6626,-10.952,-11.6436,-13.6939,OAGB
351,2.0660000000000016,2.3430000000000017,2.047,1.656000000000002,-2.653,-5.003999999999999,-7.113,-9.6298,-10.4556,-11.3078,-12.1224,-13.5248,CAGB
352,-0.3659125344748806,1.1905015586422778,0.5683692925068089,0.9914852957099678,-0.4328495080008643,-2.614,-5.433,-8.773399999999999,-9.9829,-10.9749,-11.7923,-13.5865,CAGB
353,-4.238143426659608,-5.211,-7.77,-7.676368789865549,-6.629382218936944,-7.583930106889435,-8.639864529387502,-10.6951,-10.5292,-10.8659,-11.3324,-13.35422586395924,RSG
354,-1.2829999999999984,-2.2219999999999995,-3.3909999999999987,-2.3810000000000007,-4.873,-5.034,-5.113,-5.4072,-5.5688,-7.2835,-9.9161,-14.401,PAGB
355,0.945999999999998,0.152999999999999,-0.4240000000000004,-3.5180000000000016,-6.016,-7.377000000000002,-8.541,-10.124,-10.53,-10.886,-11.271,-11.351,CAGB
356,-1.227000000000001,-2.2769999999999992,-3.651,-4.746,-5.283,-5.534,-5.662999999999999,-5.9002,-6.1502,-7.210599999999999,-9.5684,-14.0595,PAGB
357,-4.100425199058451,-4.20024990953709,-3.3786609317412966,-1.1480972086286638,0.3962353838800876,0.07645065966477338,-1.0429999999999997,-6.5847,-8.693299999999999,-10.3859,-11.9202,-14.6986,CAGB
358,1.364,-0.5110000000000008,-2.151,-4.6160000000000005,-6.143,-6.973999999999999,-7.282999999999999,-7.406699999999999,-7.4696,-7.6256,-7.8627,-9.1497,OAGB
359,-0.6699999999999988,0.532000000000002,-0.4590000000000001,-1.3189999999999995,-1.423000000000001,-2.4639999999999995,-3.463,-6.728999999999999,-8.234499999999999,-9.3816,-10.4175,-15.5483,YSO
360,1.507330347979337,1.335999999999999,1.0680000000000005,-2.294243619930637,-4.986000000000001,-6.6770000000000005,-8.151,-10.185,-10.824000000000002,-11.431,-11.893,-12.375,CAGB
361,-0.7153947770285556,-0.2899928957663025,-0.28774551442644736,-0.9627668908149736,-1.6429999999999998,-2.954,-4.122999999999999,-7.5222,-9.2189,-10.7308,-11.8632,-16.5563,YSO
362,-0.1250000000000007,-1.2309999999999997,-2.0659999999999994,-5.39,-7.073,-7.934,-8.213,-8.450999999999999,-8.371599999999999,-8.566699999999999,-8.664299999999999,-10.0084,OAGB
363,-2.0330000000000013,-1.98,-4.914000000000001,-5.608789780040983,-5.637993213030037,-6.9402085984210595,-8.543114787172822,-10.632,-10.824000000000002,-11.083000000000002,-11.43,-13.07,RSG
364,0.5434300871142805,-0.08519945202862966,-0.8817050103159696,-1.5642042663922546,-2.7429999999999994,-4.823999999999999,-6.742999999999999,-9.8261,-10.7246,-11.2132,-11.7875,-12.8245,CAGB
365,1.409171651959967,0.5412734738908125,-0.5138473014518735,-2.4065477933089396,-4.293,-6.253999999999999,-7.523221908675132,-9.4991,-10.2677,-10.9669,-11.5939,-12.7198,CAGB
366,-0.665269547417513,-0.21755205578195969,-0.59499808753863,-0.36324795032214996,-1.1629999999999994,-2.363999999999998,-3.822999999999999,-6.192011478044488,-7.198699999999999,-8.5313,-10.4386,-15.367159649455369,YSO
367,0.604590996642909,-1.2866701358918406,-2.9131789207880314,-4.505434773951137,-5.682999999999999,-6.803999999999999,-7.482999999999999,-8.28,-8.1097,-7.9885,-8.6496,-8.5198,CAGB
368,1.5055330264531945,1.0559999999999994,-1.0079999999999996,-1.549,-1.9029999999999976,-2.8039999999999994,-3.613,-6.7502,-8.1747,-9.4173,-10.8291,-16.7665,YSO
369,-2.3561391643991514,-0.4776543637303561,-0.7987219289359393,-0.5444655676245067,-0.7229999999999982,-1.8439999999999988,-3.933,-7.6409,-9.1291,-10.291,-11.3616,-16.3812,YSO
370,-0.384000000000001,-0.679,-0.6050000000000009,-1.428999999999999,-2.393,-3.063999999999999,-3.982999999999999,-6.0578,-6.547499999999999,-8.772,-10.599,-16.2834,YSO
371,-0.1209999999999993,0.3229999999999988,-0.576000000000001,0.2660000000000013,-2.1030000000000006,-3.634,-5.693,-8.6083,-9.7239,-10.6776,-12.0562,-15.9576,YSO
372,-2.142999999999998,-4.151999999999999,-5.754,-6.218711599575018,-5.73107676734296,-7.229388339679978,-8.38370781590238,-11.0798,-11.2905,-11.5903,-11.9401,-14.0325,RSG
373,3.576564979943306,3.810000000000001,0.1620000000000021,-3.210999999999999,-5.742999999999999,-7.253999999999999,-8.973338217340917,-10.6282,-11.1354,-11.6527,-12.0948,-12.467,CAGB
374,-2.674672517814568,-0.8029745930035783,-1.6941578469351175,-2.4168276240631887,-2.653,-2.9639999999999995,-3.902999999999999,-6.146983083418527,-6.592599999999999,-9.0145,-10.4737,-16.3429,YSO
375,-0.2679999999999978,-2.8409999999999997,-4.561000000000001,-5.770425086455473,-5.834284913099625,-7.452485969272463,-8.460267846941534,-10.7274,-10.7412,-11.0392,-11.454999999999998,-13.6451,RSG
376,0.631809282752307,0.6483237257699266,-0.6220929939007471,-2.3123177086457543,-4.073,-5.593999999999999,-6.943,-8.6038,-9.2571,-9.8395,-10.3126,-11.0411,CAGB
377,-5.207,-4.449,-4.483,-4.8180000000000005,-5.102999999999999,-5.753999999999999,-6.683,-8.4602,-9.1273,-9.6359,-10.3884,-12.4758,PAGB
378,2.9232015458716574,1.9219999999999973,-2.3240000000000025,-4.930000000000001,-5.416,-6.6770000000000005,-7.731000000000001,-9.183000000000002,-9.494000000000002,-9.79,-10.145,-10.615,CAGB
379,-0.961826709432986,-1.109867749637967,-1.343336091718783,-1.0909846881684626,-1.2630000000000008,-2.4639999999999995,-3.613,-6.750299999999999,-7.557,-9.3215,-10.765682721141868,-15.145020025712384,YSO
380,1.3108937242229781,1.2147827032079397,0.10444499007255548,-1.3372320023096997,-3.3629999999999987,-5.464,-7.212999999999999,-9.1668,-9.962,-10.5881,-11.2245,-12.5074,CAGB
381,0.3626841604498643,-0.38714346179433146,-0.5474513146133297,0.37858377420352984,-0.1529999999999978,-2.684,-5.202999999999999,-9.7668,-10.8744,-11.7329,-12.5134,-13.9076,CAGB
382,-1.3751774807451942,-1.764000000000001,-5.585,-6.318466818457086,-6.16098415800683,-7.491958244838103,-9.178502406073253,-11.3778,-11.5473,-11.9447,-12.6847,-15.0783,RSG
383,0.8790000000000007,1.2610000000000012,1.1840000000000006,0.1140000000000003,-0.5830000000000012,-2.0039999999999987,-3.963,-6.857099999999999,-8.2427,-9.475,-10.7358,-15.693,YSO
384,-1.3239999999999987,-0.5649999999999993,-1.1069999999999998,-2.055,-2.922999999999999,-3.964,-5.222999999999999,-7.5428,-8.171,-9.3285,-10.746,-14.9674,YSO
385,1.9267378011896361,0.9640000000000006,-2.0389999999999984,-4.109000000000001,-5.223,-6.104,-6.472999999999999,-7.339599999999999,-7.9551,-8.601799999999999,-9.553,-11.697299999999998,OAGB
386,-1.8426685314112263,-1.0699813317951807,-1.5367783631733456,-1.9430036715156969,-2.123,-3.5939999999999985,-5.452999999999999,-9.0733,-10.2972,-11.3924,-12.4676,-18.123,YSO
387,1.0010653806410335,0.9919999999999976,0.4249999999999998,-0.8549999999999995,-2.306000000000001,-3.027000000000001,-3.881000000000001,-5.7570000000000014,-6.521000000000001,-7.766,-9.585,-14.475,YSO
388,-4.497000000000002,-4.48,-5.775000000000001,-7.993191609613703,-8.556000000000001,-8.90299810010523,-9.126631799205711,-9.707,-9.566,-9.708,-9.784,-10.017,RSG
389,2.205999999999998,2.354000000000001,1.7699999999999991,0.4220000000000001,0.2770000000000018,-1.1940000000000002,-2.253000000000001,-4.551,-5.380599999999999,-6.531799999999999,-7.978299999999999,-11.4812,YSO
390,-1.5005236528478574,-0.8552699731228877,-1.4759694360569033,-1.4562915725306906,-1.8829999999999985,-3.2539999999999987,-5.142999999999999,-8.0863,-9.0142,-10.0089,-11.5029,-16.62,YSO
391,1.152999999999999,1.5359999999999985,1.2340000000000009,-2.5690258761412395,-5.206000000000001,-6.767,-8.121,-10.407,-10.874,-11.325,-11.699000000000002,-11.809,CAGB
392,0.601000000000002,0.965000000000002,-0.4010000000000002,-5.706,-8.073,-8.784,-9.364388908970522,-9.9062,-10.2322,-10.4418,-10.7743,-12.203399999999998,OAGB
393,0.23888830737876487,-0.5711169756603709,-0.9291971942366068,-0.8160123425924821,-1.5229999999999988,-3.753999999999999,-5.863,-9.9387,-10.9937,-11.921399999999998,-12.7605,-14.3486,CAGB
394,-0.3269999999999989,-0.147,-0.7579999999999996,-1.4940000000000002,-2.062999999999998,-2.534,-2.853,-5.869585596850008,-7.300641650632533,-9.405847593904063,-10.906143246672187,-14.5982,YSO
395,-1.2425621572405139,-0.6130455194195858,-0.8448488626357464,0.5202747810614803,0.1125626820397434,-2.0039999999999987,-4.742999999999999,-9.0623,-10.2199,-11.227,-12.1133,-13.892,CAGB
396,-1.256,-0.9679999999999996,-1.2920000000000025,-1.760000000000001,-1.4660000000000013,-2.3170000000000006,-2.591000000000002,-4.67717767051275,-5.120000000000001,-7.634,-9.075,-13.587,YSO
397,0.5602575295857224,0.47548872304676526,-0.6673896599663993,-2.3245341890660973,-4.106,-6.077000000000001,-7.931000000000002,-10.442,-11.306,-12.05,-12.808,-14.195,CAGB
398,-0.9220000000000004,0.750999999999998,-5.064000000000001,-9.096,-8.716000000000001,-9.547,-10.545478333221467,-10.591,-10.747000000000002,-10.792000000000002,-10.812,-11.447,OAGB
399,0.6279999999999994,-2.35,-4.877999999999999,-9.667,-9.138234052963067,-9.85637984307083,-9.89638648401279,-11.497699999999998,-11.5093,-11.7778,-12.0636,-13.8871,RSG
400,0.25975801220642003,-0.6128730706664738,-2.2633844095192344,-4.410395347314772,-5.862999999999999,-7.034,-7.94624390506107,-9.1217,-9.2633,-9.5523,-10.0485,-10.3464,CAGB
401,1.7730918740173478,1.610049788430188,1.1244825718388705,0.8317836827900278,-0.902999999999998,-4.313999999999999,-7.103,-10.5823,-11.725,-12.6492,-13.562,-17.8321,YSO
402,0.6739999999999988,-1.0430000000000008,-2.7,-4.039000000000001,-5.092999999999999,-5.794,-6.003,-6.3759,-6.7463,-7.577399999999999,-8.9986,-12.3899,PAGB
403,-2.09319806772572,-0.2168459087347292,-0.12406571334035188,1.7257772852867812,1.6126763061690408,-0.0640000000000011,-2.652999999999999,-6.622999999999999,-8.114099999999999,-9.3445,-10.5537,-15.288,YSO
404,-4.002,-4.507999999999999,-5.87,-8.446529860699382,-8.823,-9.167357169324767,-9.234955307987086,-9.8907,-9.7504,-9.9229,-10.0853,-11.7098,RSG
405,-2.3569999999999998,-3.88,-5.665,-5.9149524443782955,-5.582677749417536,-6.81578205281937,-7.734745740667105,-9.699000000000002,-9.711,-9.922,-10.05,-10.804,OAGB
406,0.758410314902696,1.5989999999999986,2.009,-0.209,-1.553,-2.363999999999998,-3.2630000000000003,-5.547855257683727,-6.740041616885645,-8.6183,-10.547893560103967,-16.8383,YSO
407,-3.150999999999999,-3.004999999999999,-3.223999999999999,-3.478,-3.8329999999999993,-4.053999999999999,-4.343,-6.2209,-7.135,-8.0141,-9.1608,-11.4891,PAGB
408,-4.512325079776637,-0.07535536623605377,-1.2604193203171465,-1.5173916461117223,-1.893,-2.1439999999999992,-4.773,-7.787699999999999,-9.0215,-10.2051,-11.3256,-16.4486,YSO
409,1.161997322175036,2.5331551444940015,3.048061181580604,1.4928297398786319,-1.303,-1.784,-1.8829999999999996,-3.469199999999999,-6.1783,-8.816799999999999,-11.339099999999998,-15.1783,CAGB
410,-1.4729999999999996,-0.4459999999999995,-2.128000000000001,-2.052,-2.143,-2.8039999999999994,-3.193,-5.080933824558208,-5.7087,-8.315299999999999,-10.140533256202778,-15.2822,YSO
411,-2.604,-3.9179999999999993,-5.604,-7.497000000000001,-8.293000000000001,-9.184,-9.194945121656662,-9.446,-9.2689,-9.4153,-9.5275,-10.1136,RSG
412,2.0122038823105135,2.1229999999999998,1.5800000000000014,-0.1660000000000008,-1.342999999999999,-2.4339999999999984,-3.253000000000001,-5.400002818532641,-6.427016833529884,-8.2016,-9.872870395101122,-14.9658,YSO
413,-0.7980000000000017,-3.1250000000000013,-5.045000000000001,-6.888000000000001,-8.106,-9.187,-9.112924279147645,-9.551,-9.483,-9.698,-9.838,-10.384,OAGB
414,-0.7855655376412227,-0.40629453271674865,-0.2338842403843865,-0.4570541562590906,-1.0429999999999984,-2.224000000000001,-3.463,-7.131399999999999,-9.015,-10.3367,-11.427499999999998,-14.930869070679854,YSO
415,-1.8426685314112263,-1.0699813317951807,-1.5367783631733456,-1.9430036715156969,-2.123,-3.5939999999999985,-5.452999999999999,-9.0733,-10.2972,-11.3924,-12.4676,-18.123,YSO
416,-1.8208597935769215,-1.948,-1.6239999999999997,-2.6949999999999994,-2.9160000000000004,-3.357000000000001,-3.301000000000001,-5.168910734480736,-5.721,-7.953000000000001,-9.631,-16.18,YSO
417,-2.2120000000000006,-4.288,-6.37,-6.944494097965698,-6.35377720982673,-7.861329894304361,-9.075860258361864,-11.6604,-11.6622,-11.9175,-12.2957,-14.4971,RSG
418,-0.6898695264375037,0.13104694316396892,0.24108700436021802,-0.405114670616636,-1.1930000000000005,-2.483999999999999,-3.603,-6.7255,-8.567599999999999,-10.1713,-11.4704,-17.3924,YSO
419,1.43,1.3370000000000002,-0.6179999999999994,-4.717000000000001,-7.026,-7.747000000000001,-8.031,-8.227,-8.366000000000001,-8.421000000000001,-8.677000000000001,-9.259,OAGB
420,0.6243588541436798,0.9910000000000015,0.2690000000000014,-0.6039999999999996,-1.303,-2.1839999999999984,-2.662999999999999,-4.65357745215435,-5.0755,-7.831099999999999,-9.3508,-13.7753,YSO
421,1.5092250576384916,3.4741799988958135,3.9634625818566405,2.403391962052825,-0.803,-1.3039999999999996,-1.4630000000000012,-2.581999999999999,-5.3713,-8.0845,-10.6627,-14.7143,CAGB
422,-3.246999999999999,-2.2060000000000013,-2.572,-2.5039999999999982,-2.963,-3.434,-4.212999999999999,-6.09,-6.722199999999999,-8.4134,-10.2565,-14.8769,PAGB
423,2.512114462323335,2.046000000000001,1.6829999999999994,1.1200000000000006,-0.8530000000000008,-3.493999999999999,-5.652999999999999,-8.793099999999999,-9.902,-10.8484,-11.775099999999998,-13.941,CAGB
424,-1.1559999999999997,-1.769,-2.9869999999999988,-4.093000000000001,-4.942999999999999,-5.553999999999999,-5.863,-6.896699999999999,-7.495799999999999,-8.0869,-8.912899999999999,-10.6423,OAGB
